make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,seats,doors,consumption,emission,color,car_id,displacement,drive_type,link
BMW ,X1,"€ 38.970,-",Benzin,9.300 km,Automatik,08/2021,131 kW (178 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,4.0,"6,1 l/100 km (komb.)",0 g/km (komb.),Weiß,04662,1.998 cm³,,https://www.autoscout24.de/angebote/bmw-i3-120-ah-navi-rueckfahrkamera-sitzheizung-pdc-elektro-weiss-95e269b6-8fd0-418f-a3c3-1978a21e74c5
BMW ,X1,"€ 33.700,-1",Benzin,14.700 km,Automatik,03/2021,100 kW (136 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,4.0,"5,7 l/100 km (komb.)",127 g/km (komb.),Schwarz,,1.499 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-120-ah-navi-led-dab-rtti-elektro-weiss-1d8895a2-ff08-49ac-997b-e85ba3089683
BMW ,X1,"€ 34.770,-1",Benzin,63.039 km,Automatik,04/2021,170 kW (231 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,4.0,"6,8 l/100 km (komb.)",0 g/km (komb.),Schwarz,15041639,1.998 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-120-ah-navi-pdc-sportpaket-20-led-elektro-weiss-30ac7048-2d95-4446-88e5-998d00dfa0a7
BMW ,X1,"€ 34.990,-",Benzin,8.612 km,Automatik,09/2021,100 kW (136 PS),2.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"5,9 l/100 km (komb.)",0 g/km (komb.),Grau,305824,1.499 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-basis-120ah-park-assistent-navi-prof-led-elektro-weiss-d9850f4d-83b5-4588-8564-a6a157e7a875
BMW ,X1,"€ 34.750,-1",Benzin,5.281 km,Automatik,12/2021,131 kW (178 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Blau,098486,1.998 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-i3s-120-ah-elektro-schwarz-d530a273-73ca-41d5-b270-64ac2137ea61
BMW ,X1,"€ 33.950,-1",Benzin,12.117 km,Automatik,12/2021,131 kW (178 PS),1.0,SUV/Geländewagen/Pickup,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",132 g/km (komb.),Schwarz,098489,1.998 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-loft-navi-kamera-tempomat-shz-elektro-weiss-96f1a4ed-dfbe-44de-acc8-52bd810858aa
Volkswagen ,Polo GTI,"€ 21.500,-1",Benzin,11.639 km,Automatik,04/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Rot,76557-164,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-led-acc-naviprof-dab-apple-elektro-schwarz-e8e4fdf1-b5dd-461d-8609-a64e072796b7
Volkswagen ,Polo GTI,"€ 21.300,-1",Benzin,17.812 km,Automatik,01/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"6,1 l/100 km (komb.)",0 g/km (komb.),Weiß,52451-189,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120-ah-elektro-weiss-163c1ebd-2a07-4449-a37a-d8c2ccea5ba1
Volkswagen ,Polo GTI,"€ 21.100,-1",Benzin,30.900 km,Automatik,08/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,4.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Weiß,14866,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120-ah-elektro-blau-1e956969-dee8-496d-a319-51fa49d0ece1
Volkswagen ,Polo GTI,"€ 22.900,-1",Benzin,21.100 km,Automatik,07/2020,147 kW (200 PS),2.0,Kleinwagen,Gebraucht,5.0,4.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Weiß,14798,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-dab-led-wlan-navi-prof-komfortzg-elektro-grau-1ead95ea-8052-43f8-aab4-f095332f1955
Volkswagen ,Polo GTI,"€ 22.900,-1",Benzin,12.722 km,Automatik,04/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,6 l/100 km (komb.),0 g/km (komb.),Rot,74582-161,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120-ah-navi-s-laden-g-w-tempo-wlan-sh-elektro-schwarz-fe5fba01-2ee9-4641-8e5c-a80298da9eb7
Volkswagen ,Polo GTI,"€ 21.470,-1",Benzin,61.614 km,Automatik,03/2020,147 kW (200 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Weiß,MAK-74181,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120-ah-h-k-hifi-a-led-rfk-da-nav-prof-elektro-f4cd6d31-a180-42a7-9ced-addc2a7c18dc
Volkswagen ,Polo GTI,"€ 23.500,-1",Benzin,15.843 km,Automatik,04/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,6 l/100 km (komb.),141 g/km (komb.),Weiß,85764-196,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-eq-60kwed-prime-cool-media-shz-kamera-elektro-weiss-4ccdaf18-d14b-49e4-851f-e9c1a6be953d
Volkswagen ,Polo GTI,"€ 23.500,-1",Benzin,17.807 km,Automatik,04/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,6 l/100 km (komb.),141 g/km (komb.),Weiß,89719-141,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-eq-60kwed-cool-audio-shz-pdc-komfort-klima-elektro-blau-9bf2bad2-931f-4e07-9e23-99031adc542b
Volkswagen ,Polo GTI,"€ 24.500,-1",Benzin,39.962 km,Automatik,05/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Weiß,87699-135,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-smart-forfour-eq-elektro-8d671996-5160-49f5-8cfd-47edd1cc89ed
Volkswagen ,Polo GTI,"€ 19.660,-1",Benzin,25.009 km,Automatik,11/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"4,4 l/100 km (komb.)",116 g/km (komb.),Weiß,WZMY011864,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-ed-sitzhzg-eph-hinten-schnelllader-elektro-weiss-c98a61d3-d913-4a84-a4d0-34d66b55d753
Volkswagen ,Polo GTI,"€ 19.970,-1",Benzin,30.962 km,Automatik,01/2020,147 kW (200 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",138 g/km (komb.),Rot,6291,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-ed-schnelllader-eph-hinten-sitzhzg-elektro-weiss-481d5238-920b-4fbc-b58e-dec733492426
Volkswagen ,Polo GTI,"€ 21.780,-1",Benzin,48.188 km,Automatik,03/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,6 l/100 km (komb.)",124 g/km (komb.),Weiß,6841,1.984 cm³,,https://www.autoscout24.de/angebote/smart-forfour-ed-schnelllader-sitzhzg-eph-hinten-elektro-weiss-e7eb1f0d-551a-46ce-95a2-f2483ac6147c
Volkswagen ,Polo GTI,"€ 23.000,-",Benzin,20.650 km,Automatik,02/2020,147 kW (200 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Weiß,,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-smart-eq-passion-klima-shz-tempomat-klima-bc-efh-elektro-schwarz-1ceb730c-abbe-451e-9fa5-867e6e7bf602
Volkswagen ,Polo GTI,"€ 22.930,-1",Benzin,35.879 km,Automatik,03/2020,147 kW (200 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Rot,W07614,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-smart-eq-sleek-style-p-lenkradhzg-pano-d-elektro-weiss-134469bb-9e49-40ef-aa3c-d3f330cb00e1
Volkswagen ,Polo GTI,"€ 22.690,-1",Benzin,27.800 km,Automatik,09/2020,147 kW (200 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",138 g/km (komb.),Weiß,Polo GTI,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-ed-sitzhzg-eph-hinten-schnelllader-elektro-weiss-5474a6b3-037c-48d3-a4c6-ac2c741cf5a5
Volkswagen ,Polo GTI,"€ 22.990,-1",Benzin,23.900 km,Automatik,06/2020,147 kW (200 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Grau,GW3702,1.984 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-smart-eq-passion-klima-shz-tempomat-klima-bc-efh-elektro-schwarz-36b8d0ef-43fb-4d5d-a39e-7b7dbee531ec
Audi ,A1,"€ 23.220,-1",Benzin,12.999 km,Schaltgetriebe,01/2020,85 kW (116 PS),1.0,Kleinwagen,Vorführfahrzeug,5.0,5.0,"4,9 l/100 km (komb.)",0 g/km (komb.),Grau,5660,999 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-forfour-eq-passion-navigation-vollleder-sitzheiz-elektro-schwarz-bc5e5328-b78b-470b-8873-996b2f691b03
Audi ,A1,"€ 18.490,-1",Benzin,32.400 km,Schaltgetriebe,01/2020,70 kW (95 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,7 l/100 km (komb.)",0 g/km (komb.),Weiß,B7LR020431,999 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-eq-passion-pano-led-sensor-p-cool-media-elektro-grau-ebee1053-545e-48b3-99eb-dafe7ecb3a60
Audi ,A1,"€ 19.990,-1",Benzin,55.781 km,Schaltgetriebe,01/2020,85 kW (116 PS),2.0,Limousine,Gebraucht,5.0,5.0,"4,9 l/100 km (komb.)",0 g/km (komb.),Weiß,M-0009,999 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-eq-60kw-passion-cool-media-led-winter-pd-elektro-silber-f202ba4f-ef6d-4681-aa04-972ed79622ab
Audi ,A1,"€ 23.489,-1",Benzin,28.029 km,Automatik,03/2020,70 kW (95 PS),2.0,Kleinwagen,Gebraucht,5.0,4.0,"4,9 l/100 km (komb.)",,Grau,A42826L,999 cm³,,https://www.autoscout24.de/angebote/smart-forfour-ed-sleek-sport-navi-kamera-schnelllader-elektro-weiss-3a853f25-2216-4a2b-844c-771b18520572
Audi ,A1,"€ 26.470,-1",Benzin,19.330 km,Automatik,10/2020,85 kW (116 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,2 l/100 km (komb.)",150 g/km (komb.),Orange,R044797,999 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-ed-schnelllader-eph-hinten-sitzhzg-elektro-weiss-6f898e90-e6eb-443d-9e92-b282c8d0f909
Audi ,A1,"€ 25.800,-1",Benzin,7.660 km,Automatik,03/2020,85 kW (116 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,9 l/100 km (komb.)",0 g/km (komb.),Blau,M-3312,999 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-smart-forfour-eq-passion-edition-nightsky-elektro-56cc7dd1-29c8-48b5-bb0f-86791633b20b
Audi ,A1,"€ 21.999,-1",Benzin,88.390 km,Schaltgetriebe,02/2020,85 kW (116 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,9 l/100 km (komb.)",132 g/km (komb.),Schwarz,M-5670,999 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-eq-60kwed-passion-cool-audio-shz-pdc-klima-elektro-schwarz-85963921-fe3d-45fd-913d-8b955bd1f098
Audi ,A1,"€ 26.880,-",Benzin,22.550 km,Automatik,03/2020,110 kW (150 PS),1.0,Kleinwagen,Gebraucht,5.0,4.0,"4,9 l/100 km (komb.)",130 g/km (komb.),Schwarz,R044356,1.498 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-eq-forfour-passion-cool-audio-shz-dab-led-paket-elektro-schwarz-a089a1f5-543d-445b-8cc1-efa61dc9938b
Audi ,A1,"€ 21.830,-",Benzin,41.993 km,Schaltgetriebe,08/2020,85 kW (116 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Blau,134284,999 cm³,Front,https://www.autoscout24.de/angebote/smart-forfour-eq-einparkh-klima-bluetooth-tempomat-elektro-schwarz-1c9088b0-b59a-4fe2-82c8-997ed0e359e8
Audi ,A1,"€ 27.980,-1",Benzin,26.882 km,Automatik,10/2020,110 kW (150 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,1 l/100 km (komb.)",0 g/km (komb.),Schwarz,36897,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120-ah-wlan-rfk-navi-prof-tempomat-pdc-elektro-schwarz-56f46878-d8ad-4d4a-ad05-081bef761044
Audi ,A1,"€ 27.480,-1",Benzin,27.869 km,Automatik,10/2020,110 kW (150 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,1 l/100 km (komb.)",0 g/km (komb.),Weiß,36916,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-edrive-120ah-led-navi-kamera-pdc-acc-shz-ccs-elektro-blau-781f11a8-8832-4f9d-8883-6f3f25bbc0c9
Audi ,A1,"€ 23.670,-",Benzin,43.065 km,Automatik,02/2020,85 kW (116 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"4,9 l/100 km (komb.)",0 g/km (komb.),Weiß,LR036864,999 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-led-wlan-navi-prof-komfortzg-shz-elektro-blau-51bbed66-587a-4bd0-bd31-e48fd2131bdc
Audi ,A1,"€ 24.980,-1",Benzin,26.298 km,Automatik,10/2020,85 kW (116 PS),1.0,Kleinwagen,Gebraucht,5.0,5.0,"5,2 l/100 km (komb.)",0 g/km (komb.),Weiß,36939,999 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-i3s-120-ah-leder-navi-prof-waermep-pdc-elektro-grau-9f0e4834-8f02-46f8-872a-01b17f27ac18
Audi ,A1,"€ 26.180,-1",Benzin,14.800 km,Schaltgetriebe,03/2020,85 kW (116 PS),2.0,Limousine,Gebraucht,4.0,5.0,"5,4 l/100 km (komb.)",0 g/km (komb.),Orange,R035984,999 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-navi-pro-wlan-dab-shz-cam-pdc-led-elektro-grau-8a116399-9b6f-4014-b850-55ec97138914
Audi ,A1,"€ 24.350,-",Benzin,23.050 km,Automatik,02/2020,85 kW (116 PS),1.0,Kleinwagen,Gebraucht,4.0,5.0,"4,8 l/100 km (komb.)",0 g/km (komb.),Rot,,999 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-elektro-120ah-navi-abstandstempomat-kamera-glasdac-elektro-rot-23321a28-c23d-4570-a161-f515a0f6cc13
Audi ,A1,"€ 20.970,-1",Benzin,49.870 km,Schaltgetriebe,01/2020,85 kW (116 PS),1.0,Kombi,Gebraucht,5.0,5.0,"4,9 l/100 km (komb.)",0 g/km (komb.),Weiß,04-029479,999 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-94ah-led-rfk-navi-prof-komfortzg-tempomat-elektro-blau-057e49a7-e37c-420f-83ff-c7e0c0307ff2
Audi ,A1,"€ 28.390,-",Benzin,21.894 km,Automatik,01/2020,147 kW (200 PS),1.0,Limousine,Gebraucht,5.0,5.0,6 l/100 km (komb.),0 g/km (komb.),Schwarz,D440323W,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-wlan-navi-prof-tempomat-klimaaut-shz-elektro-weiss-3bc84444-ecff-43a1-9ce6-ae5bb739ddae
Audi ,A1,"€ 27.000,-",Benzin,22.000 km,Automatik,10/2020,110 kW (150 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,8 l/100 km (komb.)",0 g/km (komb.),Grau,,1.498 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-dab-navi-prof-komfortzug-rfk-apple-carp-elektro-blau-386fd42d-742f-4e1a-b124-c5a75f9a99db
Audi ,A1,"€ 21.990,-",Benzin,23.400 km,Automatik,11/2020,85 kW (116 PS),2.0,Limousine,Gebraucht,4.0,5.0,"4,8 l/100 km (komb.)",0 g/km (komb.),Weiß,,999 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-navi-prof-schnellladen-led-kam-elektro-beige-ba883a4b-9052-43ed-b5dd-af10880315e7
Mercedes-Benz ,A 200,"€ 25.450,-1",Benzin,17.300 km,Schaltgetriebe,09/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Grau,2448,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-led-acc-kamera-naviprof-hk-elektro-grau-4bc1f0b8-c897-45bd-8349-5bb57edff192
Mercedes-Benz ,A 200,"€ 25.750,-1",Benzin,18.117 km,Schaltgetriebe,09/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,4 l/100 km (komb.),0 g/km (komb.),Grau,0919501,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-navi-prof-kamera-led-dab-wlan-elektro-schwarz-6c300a94-ee5c-46e8-af74-1f733117f9fb
Mercedes-Benz ,A 200,"€ 29.998,-1",Benzin,9.950 km,Automatik,08/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Grau,230011,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-naviprof-acc-gsd-led-wp-kamera-dab-elektro-grau-59a5f468-02c6-4a7c-af31-dfe624cebd3b
Mercedes-Benz ,A 200,"€ 26.810,-1",Benzin,32.844 km,Schaltgetriebe,12/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,4.0,6 l/100 km (komb.),0 g/km (komb.),Silber,231841,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120-ah-dab-led-wlan-gsd-rfk-navi-prof-elektro-beige-6d820eaa-366d-4ae3-b225-15d544059f0b
Mercedes-Benz ,A 200,"€ 29.790,-1",Benzin,16.995 km,Automatik,11/2020,120 kW (163 PS),2.0,Limousine,Gebraucht,5.0,4.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Schwarz,30230016,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-94-ah-neu-bei-bmw-hofmann-elektro-grau-549a1ddf-bfda-4826-aa95-d238f43ff064
Mercedes-Benz ,A 200,"€ 28.990,-1",Benzin,14.405 km,Automatik,10/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"6,1 l/100 km (komb.)",0 g/km (komb.),Grau,27105,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-i3s-120-ah-sehr-gepflegt-top-zustand-elektro-weiss-34858060-be00-4668-aa3f-50ba32f61eda
Mercedes-Benz ,A 200,"€ 26.800,-1",Benzin,4.508 km,Schaltgetriebe,07/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Silber,8362947,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-klima-pdc-shz-kamera-navigation-led-elektro-weiss-77d69d55-e352-4a11-8e07-2d9ea4078501
Mercedes-Benz ,A 200,"€ 29.849,-",Benzin,24.434 km,Automatik,08/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Weiß,40230020,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-dab-led-wlan-gsd-rfk-navi-prof-shz-elektro-blau-9d807481-2984-4f65-9683-1c8a360b4454
Mercedes-Benz ,A 200,"€ 26.750,-1",Benzin,3.150 km,Schaltgetriebe,12/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,4.0,"5,3 l/100 km (komb.)",135 g/km (komb.),Weiß,40230015,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-acc-kam-harman-driving-waermepumpe-20-elektro-schwarz-2752d069-6c1d-466e-829e-83e598b9d261
Mercedes-Benz ,A 200,"€ 35.800,-1",Benzin,15.978 km,Schaltgetriebe,12/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,4.0,"4,5 l/100 km (komb.)",0 g/km (komb.),Schwarz,201270,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-120-ah-navi-driving-assistant-plus-har-ka-elektro-braun-947b7d8a-d03f-4ade-9909-3eb296c78af9
Mercedes-Benz ,A 200,"€ 26.900,-",Benzin,4.098 km,Schaltgetriebe,04/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,4.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Weiß,,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-s-120-ah-bei-bmw-hofmann-elektro-grau-0423a0d9-7a4c-49f1-8747-c09e39d68c57
Mercedes-Benz ,A 200,"€ 26.770,-1",Benzin,23.100 km,Schaltgetriebe,10/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",122 g/km (komb.),Grau,201485,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-led-kam-shz-pdc-klima-elektro-schwarz-6ff89ea3-f0b8-44e7-8e8a-27401fc7c5b7
Mercedes-Benz ,A 200,"€ 31.650,-",Benzin,18.377 km,Automatik,02/2020,120 kW (163 PS),2.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Weiß,,1.332 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-rex-led-apple-wlan-klimaauto-pdc-kamera-r20-elektro-schwarz-bc485bc0-0cb9-41e7-bac9-d46654791b93
Mercedes-Benz ,A 200,"€ 27.190,-1",Benzin,15.500 km,Schaltgetriebe,07/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,4.0,7 l/100 km (innerorts),122 g/km (komb.),Rot,00315G6078,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-120ah-navi-prof-dab-led-kamera-so-wi-radsatz-waerme-elektro-grau-575a5448-b7a0-4341-a486-5527688f557c
Mercedes-Benz ,A 200,"€ 32.900,-1",Benzin,23.000 km,Automatik,10/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Schwarz,1950,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-navi-prof-rfk-mfl-park-assi-schnell-lade-gleichstr-elektro-blau-8e9b5ed1-25da-4f4e-bd8c-b0ab6259f97a
Mercedes-Benz ,A 200,"€ 27.950,-1",Benzin,16.840 km,Schaltgetriebe,09/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,4.0,"5,3 l/100 km (komb.)",0 g/km (komb.),Silber,G21,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-acc-kam-pano-suite-da-wp-harman-key-20-elektro-grau-655dd1b8-e0e1-4a9e-8ddc-5a6db3a8f132
Mercedes-Benz ,A 200,"€ 29.999,-",Benzin,30.582 km,Automatik,10/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,4.0,"5,2 l/100 km (komb.)",0 g/km (komb.),Schwarz,,1.332 cm³,Allrad,https://www.autoscout24.de/angebote/bmw-i3-120ah-led-navi-temp-pdc-shz-waermepumpe-19-alu-elektro-schwarz-3c5163e6-7a4c-49d2-8051-d655da014ea5
Mercedes-Benz ,A 200,"€ 25.980,-1",Benzin,8.000 km,Schaltgetriebe,11/2020,120 kW (163 PS),1.0,Limousine,Gebraucht,5.0,5.0,"5,3 l/100 km (komb.)",122 g/km (komb.),Weiß,230102,1.332 cm³,,https://www.autoscout24.de/angebote/bmw-i3-120ah-navi-hifi-hk-rfk-dab-shz-interieur-loft-elektro-grau-b534ce04-3137-4eb9-8e44-ca50b57733bb
Volkswagen ,Golf GTI,"€ 31.697,-",Benzin,26.500 km,Automatik,11/2020,180 kW (245 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,5 l/100 km (komb.)",0 g/km (komb.),Grau,044327,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-120ah-led-glasdach-kamera-driving-assist-navi-elektro-schwarz-f622ec3b-e9c0-487c-912a-9f481f1fd7cc
Volkswagen ,Golf GTI,"€ 29.330,-1",Benzin,14.653 km,Automatik,12/2020,180 kW (245 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,9 l/100 km (komb.)",0 g/km (komb.),Grau,DZMW053857,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-suite-naviprof-led-pdc-rfk-klimaaut-20-elektro-schwarz-eb3bd834-9841-4705-b2b2-6fbd30ff9cdb
Volkswagen ,Golf GTI,"€ 27.990,-1",Benzin,36.358 km,Automatik,02/2020,180 kW (245 PS),1.0,Limousine,Gebraucht,5.0,5.0,"6,2 l/100 km (komb.)",0 g/km (komb.),Grau,R074730,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-a-120-sportpaket-naviprof-acc-h-k-20-uvvm-elektro-blau-2b6031a8-bfc4-44a3-9751-2c852494bf10
Volkswagen ,Golf GTI,"€ 37.900,-",Benzin,62.279 km,Automatik,09/2020,213 kW (290 PS),1.0,Limousine,Gebraucht,5.0,5.0,"6,7 l/100 km (komb.)",0 g/km (komb.),Weiß,,1.984 cm³,,https://www.autoscout24.de/angebote/bmw-i3-120-ah-elektro-weiss-be87c658-8353-4929-9bf0-ce06039ab554
Volkswagen ,Golf GTI,"€ 26.950,-1",Benzin,29.229 km,Automatik,01/2020,180 kW (245 PS),1.0,Limousine,Gebraucht,5.0,5.0,"6,2 l/100 km (komb.)",0 g/km (komb.),Schwarz,160712556SWRTE,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-led-20-drivingass-kamera-glasd-leder-sladen-elektro-schwarz-2cd7f91d-f5e2-4a31-9761-bb74314b587d
Volkswagen ,Golf GTI,"€ 34.399,-",Benzin,12.900 km,Automatik,05/2020,213 kW (290 PS),1.0,Limousine,Gebraucht,5.0,5.0,"6,7 l/100 km (komb.)",0 g/km (komb.),Grau,,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-sladen-leder-nav-glasd-drivingassi-elektro-schwarz-60c89526-a019-4895-80af-d4ebf9065f90
Volkswagen ,Golf GTI,"€ 28.490,-1",Benzin,58.684 km,Automatik,01/2020,180 kW (245 PS),1.0,Limousine,Gebraucht,5.0,5.0,"4,6 l/100 km (komb.)",0 g/km (komb.),Schwarz,UZLW083492,1.984 cm³,Front,https://www.autoscout24.de/angebote/bmw-i3-s-120ah-acc-kam-driving-waermepumpe-key-led-20-elektro-schwarz-05b47730-08aa-4fef-9d04-b579f38793c9
